College Name,Overall_Performance_Score,Placement_Rate,Avg_Doc_DSS,Fund_Utilization,Infrastructure_Quality
University Of Allahabad Allahabad,53.72954143555293,57.26294298653423,59.68844028149851,84.59192293382054,20.0
Md Jadhav Institute Of Technology,53.722714680637985,48.380779671238194,47.76290218925094,61.521817722077216,20.0
Shri Madhwa Vadiraja Institute Of Technology And Management,53.708925795688195,44.69322034474119,50.76633129761417,69.9776010951052,20.0
Guru Nanak Dev Engineering College,53.702566051826494,54.03353918122612,76.39031142528518,62.96079314308616,20.0
Vidyabharti Trust Institute Of Technology And Research Centre,53.700942392086205,52.13042218890464,50.27877265813031,63.04040382735698,20.0
Brown Hills College Of Engineering And Technology,53.69713792964343,58.76332212275979,46.9617626911302,62.31525462707182,20.0
Swarna Bharathi College Of Engineering,53.69677348268249,45.56221236724804,52.074524425399375,64.4493497487489,20.0
Srinivasa Ramanujan Institute Of Technology,53.696471296881626,50.277305300376334,42.25438249572152,71.65684358106242,20.0
Nri College Of Engineering And Management,53.69496001499569,46.714545507807706,45.98937328988271,70.81928949674446,20.0
Shivani College Of Engineering And Technology,53.68665248996363,53.667611610595536,45.4092046180655,58.37993859537004,20.0
Cmr Engineering College,53.68602055563605,55.59357858568138,52.41812108731869,71.15334461167974,20.0
Purulia Polytechnic,53.68122502833613,63.30701673744609,46.16440020670959,72.7839386842179,20.0
Dit University,53.65720621315464,60.716782129092834,45.7987721942855,53.075009407376335,20.0
Dy Patil Education Society'S Dy Patil Technical Campus,53.65178816396004,45.94501845480994,49.05344681522936,61.93044272955934,20.0
Lyallpur Khalsa College Of Engineering,53.643920600104195,58.55779470836354,41.99869993213128,55.96535239048583,20.0
Ganapathy Engineering College,53.63874301083413,51.11376169387254,46.85562165805095,53.72668544772877,20.0
Sri Sai Institute Of Technology,53.63597807892401,44.08197855591156,41.43734174733674,76.24108825751284,20.0
Dibrugarh University,53.633256941079516,53.98679537257477,84.36212865211814,71.7308983990446,20.0
Shanmugha Arts Science Technology Research And Academy,53.62920432299594,46.81042104581138,50.1911312439624,64.24900393685596,20.0
Government Polytechnic For Women Minorities,53.62506859036245,45.49613078666266,50.82151069102002,64.48933614772963,20.0
Psv Polytechnic College,53.62201852415961,42.48401210686491,60.689178947154495,58.76266146805064,20.0
Shri Vatavriksha Swami Maharaj Devashtan'S Polytechnic,53.61556073753431,43.08889572266164,55.39639698465996,63.11840742427069,20.0
Rajalakshmi Institute Of Technology,53.61323678312712,45.00714963777988,53.89889900050791,62.894345620560784,20.0
Raman Bhakta School Of Architecture,53.61052871235425,52.20074021733606,52.37300737863359,74.3107449834061,20.0
Christ Knowledge City,53.6093148678763,47.36141140914736,47.30040905569064,56.69542662937108,20.0
Government Residence Women Polytechnic,53.60601167284892,45.44474003625259,67.54479843104458,66.7823230603889,20.0
Marri Laxman Reddy Institute Of Technology And Management,53.60227778214514,54.322038291464935,41.16145737263909,63.50363407212972,20.0
Barapada School Of Engineering And Technology,53.59677197918108,57.84081734592293,46.88265829652288,57.54944623851151,20.0
Ms Polytechnic,53.58545505565233,46.4052756702954,42.11709169553559,65.51589643758692,20.0
Uma Charan Patnaik Engineering School,53.582877768705316,44.68411397866995,56.75577203153655,74.52963245153678,20.0
Motihari College Of Engineering,53.57432947344845,56.12913691702124,67.31503224378774,65.74914752512619,20.0
Nalla Malla Reddy Engineering College,53.558164512442445,53.73875052676369,43.14886623693801,61.893696737046014,20.0
Vivekanandha College Of Technology For Women,53.55669147510501,50.710862443077794,52.95268186258718,51.893644846401656,20.0
Mahaveer Institute Of Engineering And Technology,53.55097233919735,43.03163358317762,45.167278394993886,72.23072176269446,20.0
Jyothishmathi Institute Of Technological Sciences,53.54736652214458,41.15801851757501,62.48447470517194,51.39057332890323,20.0
Keshav Memorial Institute Of Technology,53.52967532108246,54.2810750139351,47.03535875513464,55.13707611704649,20.0
Bhulabhai Vanmalibhai Patel Institute Of Technology Diploma Studies,53.52504012588981,45.12204015700623,59.78311795350746,74.6971544173562,20.0
Kle College Of Engineering And Technology,53.50899190436242,43.33958410290309,58.80471237152287,65.41076628529075,20.0
Kamath Institute Of Technology,53.50191987952316,50.45299812004042,42.486838431985966,61.89370857536176,20.0
Kalpana Chawla Government Polytechnic For Women,53.494788441999944,40.59065041457367,57.59453316335086,69.6907735405545,20.0
De Society'S Technical Institute,53.49211691452311,58.57450733443342,54.310500029850985,62.131489388519256,20.0
Sai Spurthi Institute Of Technology,53.491544470208616,49.81362173968702,44.540274429904905,63.37389432870583,20.0
Smt B Seetha Polytechnic,53.483648563384165,41.49834292966096,43.52362269759447,84.92669972077802,20.0
Kamaraj College Of Engineering And Technology,53.48055181369696,57.22143818577953,45.3180572485982,51.09907771618301,20.0
Sns College Of Engineering,53.4683655268876,42.97565887045653,46.74613116978199,70.08273173668174,20.0
Gandhi Engineering College,53.444232510504975,41.88189414708314,45.78846132497325,81.17963301501676,20.0
Madurai Institute Of Engineering And Technology,53.44280544646721,40.573719901155336,56.84549282903262,55.3256039400581,20.0
Oasys Institute Of Technology,53.44153997930707,45.31621271391864,48.38347876620509,58.27035301565532,20.0
Hi-Tech Institute Of Technology,53.430388276910094,43.75651460486971,61.26970576672384,50.286525664709245,20.0
Malla Reddy Institute Of Technology,53.422651413142994,57.87598178253077,41.24496257620283,56.5866452373538,20.0
Gateway Institute Of Engineering And Technology,53.413494037979206,41.11189909459026,51.57994959672422,67.17351013418694,20.0
Dr Ad Shinde College Of Engineering,53.40929335834427,53.87296383209977,41.62041633883985,57.393730186877264,20.0
College Of Agricultural Engineering,53.39987837288176,48.53802646468191,41.68610618460554,64.6765590208233,20.0
Panjab University,53.39075318753377,66.39867344104499,52.86866320037521,53.27272018679363,20.0
Yalamarty College Of Polytechnic,53.38522136182102,46.64458131784791,41.74031301093374,82.55613891719794,20.0
Vidhyadeep Institute Of Engineering And Technology,53.37833941304145,42.5501828450907,70.65885020887619,50.144664775543774,20.0
Dkte Society'S Yashwantrao Chavan Polytechnic,53.359256227360206,67.77380383309551,79.72814764376731,83.03753523858272,20.0
Indian Institute Of Information Technology Design And Manufacturing Kurnool,53.35922996765234,76.82320109355042,55.34841405787418,67.1634407563942,20.0
Bharati Vidyapeeth'S Jawaharlal Nehru Institute Of Technology Polytechnic,53.356959022845714,41.52786753815383,55.947230053430864,68.49094243810879,20.0
Mcts Rajiv Gandhi Institute Of Technology,53.356576432566605,44.60980015749086,52.48466534152874,69.57835382210543,20.0
Dharam Institute Of Polytechnic And Research,53.33292175369968,46.07345358103909,49.0953970312264,75.17524688668468,20.0
Rmd Engineering College,53.321226800991305,43.801960787295975,57.18175592160679,59.871748209601,20.0
Acme College Of Engineering,53.319432421571825,52.59013141762424,80.96251945043605,59.80930451385704,20.0
Itm College Of Engineering,53.304181063592736,42.40936043925756,71.6772718224886,60.887021706315295,20.0
Dr Mgr Educational And Research Institute,53.30330928678788,45.94076603477711,46.49456195483821,63.84678147966196,20.0
Mar Baselios Institute Of Technology And Science,53.29540837619509,42.44586513637127,40.17315446552575,81.0108095334682,20.0
Shree Kapildhara Polytechnic,53.29281634574865,41.77413965378191,66.16634723491539,62.328968791022845,20.0
Nehru Institute Of Technology,53.28872739843326,48.80362332358651,48.23957317761255,54.40983706310063,20.0
Elitte Institute Of Engineering And Management,53.286574225032005,54.8484447287222,57.49077850446358,50.54986787643272,20.0
Mahatma Jyotiba Phule Government Polytechnic,53.284243611997795,60.974669571171454,60.26147487705271,69.30854162529592,20.0
Vignan'S Nirula Institute Of Technology And Science For Women,53.27718780019942,61.28524659030317,41.47205090995552,50.11820497364158,20.0
Sindhudurg Shikshan Prasarak Mandal'S College Of Engineering,53.26945233615362,50.382674515236296,51.078939060641936,65.19709681778092,20.0
Bansal Institute Of Research Technology And Science,53.26655789949275,44.619499906352594,57.942293537738905,50.71779106534181,20.0
Ganapathy Chettiar College Of Engineering And Technology,53.24591065677565,42.807381223224056,47.47980355386936,63.86831664892414,20.0
Om Institute Of Technology And Management,53.24309998870618,50.39125062764313,46.74515675693058,51.26022505458033,20.0
Siddhi Vinayak Polytechnic,53.22819876141854,40.23821140705319,56.66399831775477,63.60739602666018,20.0
State Institute Of Engineering And Technology,53.21555535217739,58.617185964949854,62.00515006201656,68.71947437485946,20.0
Lokmanya Tilak College Of Engineering,53.21339968478365,60.7401544399658,42.13332024868777,55.58332996126969,20.0
Mahakavi Bharathiyar College Of Engineering And Technology,53.20400074789804,45.21494859711195,49.85867682702821,55.81267818126878,20.0
Samuel Polytechnic College,53.195093640175905,42.66984384785951,55.63822002526842,59.97298846077962,20.0
Smt Maherbanu College Of Science And Commerce,53.19484933386085,44.372254895922026,44.10510054653568,72.33231750784714,20.0
Sri Varalakshmi Polytechnic,53.19244136718887,40.45543480688853,44.523396127729725,78.86050569142596,20.0
Nalanda Institute Of Engineering And Technology,53.1822270101239,44.378644919590464,50.58168418699157,59.01418546154976,20.0
Jits Polytechnic,53.17460657657576,45.747314585913614,40.05427708203536,69.10346003278903,20.0
Sri Guru Granth Sahib World University,53.173434084590156,46.68552874366026,50.528852337613,61.72818111724399,20.0
Siddaganga Polytechnic,53.15822122857519,43.934738262616136,49.48661730430141,71.87076375070058,20.0
Bps Mahila Polytechnic,53.153730549529115,55.0378060241656,46.03494875864327,62.20586023565869,20.0
Dev Bhoomi Institute Of Technology And Engineering,53.1482009093807,49.62920394952522,43.99608505686479,62.79440258735942,20.0
Astral Institute Of Technology And Research,53.14105952333505,47.75055805896312,47.95660563137029,53.33130521030012,20.0
Guru Ramdas Khalsa Institute Of Science And Technology,53.136239412608745,40.18215157379517,47.181527405322704,67.81832065347001,20.0
Veerayatan Institute Of Engineering,53.13522225578105,42.39471917456491,47.34121388078832,66.11345089800072,20.0
Babu Banarsi Das Institute Of Engineering Technology And Research Centre,53.133018537190075,51.74893629175381,51.91822056019476,50.3891794090164,20.0
Aarsh Mahavidyalaya,53.12094809477077,52.934630457155386,44.998557636112295,56.18879796000135,20.0
Venus Group Of Educational And Research Institute,53.12044666370267,44.38861179424551,40.1472002003909,84.61968516108143,20.0
Sardar Patel College Of Engineering,53.09664532687104,54.3605965148027,41.61382456126228,56.03017595301032,20.0
Vrs College Of Engineering And Technology,53.09101052622944,44.58797044641826,46.58094813193132,67.37282350889234,20.0
Aurora'S Research And Technological Institute,53.084096370521614,46.343588726938265,41.28557939889776,66.83749581206284,20.0
Br Harne College Of Architecture,53.0839313851581,44.17548146666045,61.68934520772392,73.89340105844256,20.0
Netaji Institute Of Engineering And Technology,53.06222024016007,41.59086336092988,49.40174940095884,59.955182178355855,20.0
Universal College Of Engineering And Technology,53.05993683099826,54.37477023276799,47.02185953341857,51.19437544493216,20.0
Vasavi Polytechnic,53.05616551461878,52.21871206661076,79.0379821718457,52.80775860579787,20.0
Ap Shah Institute Of Technology,53.03525121064973,52.956113728024974,53.42050970219746,58.4119602721225,20.0
Greater Noida Institute Of Technology Engineering Institute,53.03443973077809,40.63706879435613,52.67357522076814,69.97613860525145,20.0
Laqshya Institute Of Technology And Sciences,53.03310400124142,45.0035263245064,50.36561250709401,59.23238329635727,20.0
Ss Polytechnic College,53.03179014307286,44.69547062366806,53.95723901941072,65.99872011071362,20.0
Sanjivani Kbp Polytechnic,53.02198140548845,62.1726551294655,41.38981751437355,63.52293551429276,20.0
Nova College Of Engineering And Technology,53.015842197069404,43.56666962309967,40.28112689991745,71.70085932326987,20.0
Seikalathur Kamatchi Amman Polytechnic College,53.01462090016287,46.39191150121536,53.82214470330352,56.436982783544366,20.0
Dr Dy Patil School Of Architecture,53.008296368415515,41.50159432005159,50.6588770971115,68.73475518714156,20.0
Nutan Maharashtra Vidya Polytechnic,52.99512770611314,43.49065495352833,57.45544232478798,67.72028112960083,20.0
Modish Institute Of Polytechnic,52.98721751835344,45.99956392591326,40.36223543335904,82.81524571740482,20.0
Heritage Technical College,52.97940502381677,45.481961307742736,58.60765382345764,50.02202886799671,20.0
Guru Teg Bahadur Khalsa Polytechnic College,52.97395920290528,64.08957062639715,57.00646619433937,58.33515538292076,20.0
Dr Br Ambedkar Polytechnic College,52.9632863686789,50.66267564926813,57.22773761909542,54.219186755672425,20.0
Kiit Polytechnic,52.960023270404825,56.16499586934463,47.30854630167229,52.10692934472375,20.0
Hyderabad Institute Of Technology And Management,52.95646416514328,55.13247119565705,44.43118194321674,53.606374209545535,20.0
K Ramakrishnan College Of Technology,52.95445287853562,41.19098617885869,63.246001145759,50.38337403112761,20.0
Tagore Institute Of Research And Technology,52.94988351704209,43.96010513529613,41.17390377858776,69.40527175476524,20.0
Sri Yvs And Sri Brm Polytechnic,52.935696702199024,69.03106492274125,83.85925711233435,54.57386032697897,20.0
North Eastern Regional Institute Of Science And Technology,52.925998312164616,47.01956215252424,54.30306209646801,54.22683177669774,20.0
Aryan Polytechnic College,52.913707434613166,43.0758695199857,54.11012816980696,63.04031835992452,20.0
