College Name,DSS,High_Compliance_Risk,Missing_Docs,Placement_Rate
Sva College Of Polytechnic,77.19542905788549,0,1,78.69897421308538
Atms Group Of Institutions,77.20907215615838,0,0,43.19327597025999
Patnam Rajender Reddy Memorial Engineering College,77.21162973043542,0,1,62.90299745721636
Bhopal Institute Of Technology And Management,77.21245759791219,0,0,66.09182884087048
Prabhu Kailash Polytechnic,77.22664889083211,0,1,68.68243416377322
Chhatrapati Shahu Polytechnic,77.22998469464588,0,0,63.77317099627827
Ndmvp Samaj'S Karmaveer Adv Baburao Ganpatrao Thakare College Of Engineering,77.2315902752002,0,0,68.08624500550698
Savitribai Phule Pune University,77.23484026543767,0,0,75.48095724323747
Shri Shankarprasad Agnihotri College Of Engineering,77.24344825181785,0,1,65.74759978466011
Beant College Of Engineering And Technology,77.2443144525765,0,2,69.62065924083281
Gms Mavmm Polytechnic College,77.24504092841008,0,0,77.25526478751414
Kcg College Of Technology,77.24884782095135,0,0,46.995929695707936
Gurindapalli Devanandam Mary Memorial College Of Engineering And Technology For Women,77.24985341568132,0,1,60.27768521412902
Rizvi College Of Architecture,77.25140340512077,0,1,66.80583205501645
College Of Advanced Technology,77.25260085862895,0,1,68.27366323771264
Axis College Of Engineering And Technology,77.25516539932252,0,0,54.27259337844916
Anand College Of Engineering And Management,77.26926062130093,0,0,68.99072580618468
Mats School Of Engineering And Information Technology,77.2729714957686,0,0,66.54715974714335
Carmel College Of Engineering And Technology,77.28511204147996,0,0,79.03960553466874
Lord Krishna College Of Technology,77.2889670768328,0,0,66.1649859606966
Vidyasagar Institute Of Technology,77.2950803527873,0,1,65.72085041078103
Shri Vaishnav Institute Of Technology And Science,77.29802952155697,0,0,69.79244142966236
Sri Vaishnavi College Of Engineering,77.30197815268133,0,2,71.42650575052194
Pt Lee Chengalvaraya Naicker College Of Engineering And Technology,77.30420448577533,0,0,60.36270639050282
Mahendra Engineering College,77.30471341847007,0,2,68.9222288963793
Jashodaba Polytechnic Institute,77.32400732629327,0,0,77.07942647118995
Minerva Polytechnic College,77.33699053353213,0,1,46.4923616456656
Aryan Institute Of Technology,77.34026301914695,0,0,68.03845597371277
Visvesvaraya College Of Engineering And Technology,77.34082016040358,0,0,48.81295656137277
Chadalawada Venkata Subbaiah College Of Engineering,77.34228811308965,0,2,68.65553020522603
Keonjhar School Of Engineering,77.36317842269193,0,0,70.58448947917806
Dhirajlal Gandhi College Of Technology,77.37497691747706,0,0,72.37805967928395
Avanthi'S Research And Technological Academy,77.37508977380428,0,0,53.35336557225908
Vishveshwarya Institute Of Polytechnic,77.3768927306516,0,0,63.019397568270826
Maharana Pratap University Of Agriculture And Technology,77.39062706937702,0,0,78.77469905389569
College Of Technology And Engineering,77.3948073915172,0,0,61.31396508073881
Saraswati Institute Of Technology And Management,77.39593614370793,0,0,53.32493462708039
Get Group Of Institution Faculty Of Technology,77.39660746187496,0,0,53.00330595237702
Dr Vithalrao Vikhe Patil College Of Engineering,77.39916499283314,0,0,54.44227118258922
Jdt Islam Polytechnic College,77.44245406393759,0,2,70.45882512211091
Shiridi Sai Diploma In Engineering And Technology,77.45574145043267,0,0,61.01857720849895
Bvrit Hyderabad College Of Engineering For Women,77.46712349424035,0,0,68.04517007928533
Kerala University Of Fisheries And Ocean Studies,77.47220267058364,0,1,50.54544280640219
Shiv Shankar Institute Of Engineering And Technology,77.4753743371437,0,0,40.2884574355964
Jindal School Of Art And Architecture,77.49528626358244,0,0,63.875367932911885
Sri Ayyappa Polytechnic College,77.49648984978398,0,1,46.08443211620028
Cochin University College Of Engineering,77.49663413496063,0,0,79.4224516067663
Sagar Institute Of Technology And Management,77.50192058849024,0,0,54.51711548058263
Alpine Institute Of Technology,77.53769582115547,0,0,68.56794674749979
Met'S School Of Engineering,77.5407034818331,0,0,65.8848815722543
Rao Birender Singh State Institute Of Engineering And Technology,77.54627938604638,0,1,45.179679724030784
Sai Tirumala Nvr Engineering College,77.55068153382862,0,0,57.42389898561617
Murugappa Polytechnic College,77.56321014525756,0,0,52.38085601072814
Sri Venkateswara College Of Engineering And Technology,77.58302746652399,0,0,53.75808001767807
Shri Datta Meghe Polytechnic,77.58342940841183,0,1,53.78262632632671
Secab Institute Of Engineering And Technology,77.59566136825939,0,0,54.84823088622312
Nehru College Of Engineering And Research Centre,77.61509645789394,0,0,79.55907399849117
Chandigarh Engineering College,77.625300813098,0,0,60.60233766679948
Prasiddha College Of Engineering And Technology,77.63336247542907,0,1,54.42086951910424
Sri Venkatachalapathy Polytechnic College,77.70617835727396,0,0,63.24187229115887
Vemu Institute Of Technology,77.71496514609892,0,0,62.30808036632889
Sir Vishveshwaraiah Institute Of Science And Technology,77.7166629097031,0,1,55.24096572110743
Neelkanth Institute Of Technology,77.73259835790363,0,0,79.06282719410575
Royal School Of Architecture,77.73773226221164,0,0,45.31238984055204
Kiet School Of Engineering,77.73778149849636,0,0,76.62118073810593
Sri Eshwar College Of Engineering,77.74420311706268,0,0,56.54589308010575
Satyam Institute Of Technology,77.75219010995676,0,0,42.537650373486365
Geeta Engineering College,77.76063912348548,0,0,79.85508540093852
Rc Patel Institute Of Technology,77.77363057707824,0,2,74.03408655566372
Santiniketan Institute Of Polytechnic,77.77791112144006,0,0,47.2304587741481
Pvp Polytechnic,77.78848944340842,0,0,56.35444590540226
Christ The King Engineering College,77.79399017821085,0,0,69.35220601922803
New Government Polytechnic,77.81042629896811,0,1,64.49654606306999
Rajiv Gandhi Institute Of Petroleum Technology Amethi,77.81098023742891,0,1,45.96238585200964
Vi Institute Of Technology,77.81165185536923,0,1,45.79463859062376
Lakhmi Chand Institute Of Technology,77.82885307255151,0,0,72.76224652024693
College Of Architecture,77.83565316972354,0,2,79.95547308383902
St Marys Group Of Institutions,77.85239003429038,0,1,61.19670946540138
Don Bosco College Of Engineering And Technology,77.85277358924247,0,0,70.01650477275149
Cgc College Of Engineering,77.86401362382195,0,0,76.66653656132351
Ves Ahinsa Polytechnic,77.86890012469385,0,0,75.796443639333
Sree Rama Institute Of Technology And Science,77.87052216570216,0,0,42.66418032450164
Smt Fulehra Smarak College Of Polytechnic,77.88083173583195,0,0,43.58069391016964
Anjuman I Islam'S Ar Kalsekar Polytechnic,77.90374544566072,0,0,42.00007567138418
Icl Institute Of Architecture And Town Planning,77.91005648778918,0,1,70.24009615232305
Prannath Parnami Institute Of Management And Technology,77.92778910924378,0,0,43.77385419655291
Himachal Institute Of Engineering And Technology,77.93345848992871,0,0,46.36129311770062
Shaheed Udham Singh Engineering College,77.9437324468314,0,0,69.43958933361027
Prime College Of Engineering,77.97171899421033,0,0,63.29504584407556
Laxmipati Institute Of Science And Technology,77.97423729183015,0,0,53.38794375068808
Viva Institute Of Technology,77.98065619452434,0,0,53.723427756423575
Smt Dharini Anilkumar Shukla Education Campus,77.99384965673104,0,0,42.21865678262167
Punjab Polytechnic College,77.99618099394944,0,0,62.031943354039
Babaria Institute Of Technology,78.00307176087233,0,0,70.86899666355478
Siddartha Educational Academy Group Of Institutions,78.01414131315997,0,0,60.09717808069989
Sana Engineering College,78.04963635072355,0,0,43.10999328419335
Sun Engineering College,78.0614368751313,0,0,55.389046782397656
Nri Institute Of Technology,78.06693437192001,0,0,74.6761568230844
Uday Prasad Uday Government Polytechnic,78.071052986324,0,0,57.01291768875404
Global College Of Engineering And Technology,78.07553078290007,0,1,75.50808932894455
Jalpaiguri Polytechnic Institute,78.08397425842415,0,1,73.22109888427228
Ghousia Polytechnic For Women,78.09448345384249,0,0,44.7632059601949
Sri Durgadevi Polytechnic College,78.103735564321,0,0,61.63407701962771
Blm Institute Of Technology And Management Sciences,78.10456505794699,0,0,76.8142333391083
Mekapati Rajamohan Reddy Institute Of Technology And Science,78.10833676001272,0,0,60.61823429706861
Datta Meghe Institute Of Engineering Technology And Research,78.1115004232942,0,0,71.37227011067024
Ramco Institute Of Technology,78.11444001543502,0,0,77.82553467657581
Dronacharya College Of Engineering,78.11466579791137,0,2,61.045966349308
Sri Andal Nachiyar Polytechnic College,78.11946586568851,0,0,63.60821617985629
Smt Kashibai Navale College Of Engineering,78.12367553518241,0,0,44.40034278250573
Yashwantrao Chavan Maharashtra Open University,78.12838937848642,0,1,56.48595740255949
Pydah College Of Engineering,78.14407124708438,0,0,66.34442177061246
Ravindra College Of Engineering For Women,78.14833370416997,0,1,77.00794503558585
Jodhpur Institute Of Engineering And Technology,78.15358518977459,0,0,47.45181403091105
Bethlahem Institute Of Engineering,78.15580212245243,0,0,46.11475054486094
Santhiram Engineering College,78.16373529052031,0,0,41.82941891130114
Jss Polytechnic For Women,78.2110217725002,0,0,54.21503074460098
Salem College Of Engineering And Technology,78.21110854471175,0,0,60.51459284484279
Saraswathy College Of Engineering And Technology,78.22922040618218,0,1,68.09070669140951
Am Reddy Memorial College Of Engineering And Technology,78.24380847598874,0,0,75.07061146365933
Balasaheb Mhatre Polytechnic,78.2560762151848,0,0,56.59878753354367
Alpine College Of Management And Technology,78.26787978933162,0,0,60.30513434238434
Sunder Deep Engineering College,78.29770144855095,0,0,43.4151099722481
Wainganga Polytechnic,78.31316955732231,0,2,54.12610712732655
Gh Raisoni Institute Of Engineering And Management,78.32792484605869,0,0,45.817617676115
Nehru Gram Bharati,78.33019553625698,0,0,50.38267505878446
Msms Rural Polytechnic,78.34983266062056,0,0,41.10664459712148
Government Girl'S Polytechnic,78.35423723328313,0,0,68.12277800674579
Punjabi University,78.36250469007695,0,0,69.15837362749164
Sigma Institute Of Technology And Engineering,78.3633367941795,0,0,63.09156848607181
Goa College Of Engineering,78.36377468380762,0,0,76.8873873753706
Bundelkhand University,78.38201294617889,0,0,61.54990217207412
Aditya Institute Of Technology,78.39387173246129,0,0,66.00279473749507
Dr Bhausaheb Nandurkar College Of Engineering And Technology,78.41097798862346,0,0,53.28630152447602
Kalinga Nagar Polytechnic,78.4110360577288,0,0,63.96880637289389
Rkdf College Of Technology And Research,78.41318920202409,0,1,70.58089325198868
Ngf College Of Engineering And Technology,78.42209441041933,0,0,64.89760811242171
Shivganga Charitable Trust,78.45481888073004,0,0,60.87973756453003
Ideal Institute Of Management And Technology,78.46368051667346,0,0,58.80351934440648
Amc Engineering College,78.46561302095128,0,0,70.40512723387278
Assam Don Bosco University,78.47912311954687,0,1,59.98952716148217
Ellenki Institute Of Engineering And Technology,78.49212914746698,0,0,72.31417941806467
Vidya Jyothi Institute Of Technology,78.51730914277829,0,1,64.06069272796479
Ammaiappar Polytechnic College,78.52184770664644,0,0,45.86127954758919
Prist University,78.52894101853894,0,0,57.31903376517029
Kmct College Of Engineering,78.5304667691431,0,0,62.00457245298989
Valia Koonambaikulathamma College Of Engineering And Technology,78.53547849530585,0,0,65.74750397268089
The Oxford Polytechnic,78.57420578521236,0,0,50.90766475392275
Vidya Prasarini Sabha'S College Of Engineering And Technology,78.57584030649096,0,0,61.35007589331517
Ganpat University Institute Of Computer Technology,78.6042152474943,0,2,49.39497068814288
Haryana Engineering College,78.60577804527719,0,0,41.53913973942184
Vasantrao More Polytechnic,78.61417691897448,0,2,74.82153507639569
Malla Reddy College Of Engineering And Technology,78.61645726111081,0,1,41.205410810765855
Faculty Of Engineering And Technology,78.63042761455766,0,0,78.72271214506101
Sahakar Maharshi Shankarrao Mohite-Patil Institute Of Technology And Research,78.64537956173089,0,2,63.28412968678161
Bagula Mukhi College Of Technology,78.66235783435471,0,2,73.09052240379386
Punjab College Of Engineering And Technology,78.67263448885684,0,0,71.28833267464861
Vikas Polytechnic College,78.67724482583233,0,0,57.1457233740172
Jnana Vikas Institute Of Technology,78.67764511666877,0,0,47.61431128685831
Coimbatore Institute Of Engineering And Technology,78.69141432719013,0,0,64.79577474360089
Indira Gandhi Technological And Medical Sciences University,78.70493025914607,0,0,67.19349649472531
Vidyavardhaka College Of Engineering,78.7139386431823,0,1,56.370498797127055
Kavayitri Bahinabai Chaudhari North Maharashtra University,78.72311131140266,0,0,72.30199001265208
Hayagriva Polytechnic College,78.7270610544435,0,0,67.22134971119357
Jnan Chandra Ghosh Polytechnic,78.75993443621203,0,0,57.04269586447525
Easa College Of Engineering And Technology,78.76387519259696,0,1,70.52022316311161
Vsm'S Institute Of Technology,78.76602970704812,0,1,64.94701475656586
Prs College Of Engineering And Technology,78.76779787919791,0,0,57.554899511286905
Bhagirathi Institute Of Technology And Management,78.76917393674785,0,0,47.710627691247645
Shri S'Ad Vidya Mandal Institute Of Technology,78.77130524405884,0,1,44.94710268291492
Kk Wagh Polytechnic,78.790367120761,0,1,41.32756546469009
Lakshmi Narain College Of Technology,78.79721773111184,0,0,68.74902960639275
Mahendra College Of Engineering,78.80170158530841,0,1,76.7872022097405
Oriental Engineering College,78.80827228815872,0,0,44.01898280048609
Konkan Gyanpeeth College Of Engineering,78.8250959534133,0,0,51.79418831121825
Er And Dci Institute Of Technology,78.83318022401707,0,0,74.73413289923779
Kottayam Institute Of Technology And Science,78.84291036085466,0,0,56.313524012049136
Khammam Institute Of Technology And Sciences,78.85772980591238,0,1,52.32391311419897
Model Institute Of Engineering And Technology,78.88226301867422,0,0,40.51789280270116
St Anne'S College Of Engineering And Technology,78.89314519414597,0,1,55.3942396922556
St Michael College Of Engineering And Technology,78.90440085785794,0,0,73.19618982978207
Geethanjali College Of Engineering And Technology,78.92603083760108,0,2,79.26969366734791
Guntupalli Venkateswarlu Memorial Polytechnic,78.92715171536096,0,0,73.01150352040169
City Institute Of Technical Education,78.93253828559072,0,0,44.40189537862058
Sbm College Of Engineering And Technology,78.9511377802344,0,0,40.78808798535654
Scope College Of Engineering,78.95797759073159,0,0,40.17997986524055
Ad Patel Institute Of Technology,78.96324175458051,0,0,71.30616536697326
Budge Budge Institute Of Technology,78.96332196205094,0,0,57.229450981938825
